4, 0
2, 0
3, 0
4, 3
5, 41
6, 76
7, 86
8, 82
9, 80
10, 78
11, 78
12, 78
13, 81
14, 81
15, 86
16, 79
17, 77
18, 82
19, 83
20, 80
21, 81
22, 76
23, 75
24, 80
25, 81
26, 79
27, 80
28, 84
29, 80
30, 85
31, 85
32, 83
33, 83
34, 81
35, 81
36, 80
37, 81
38, 84
39, 82
40, 80
41, 77
42, 80
43, 76
44, 80
45, 81
46, 84
47, 80
48, 86
49, 79
50, 84
51, 84
52, 79
53, 80
54, 85
55, 85
56, 81
57, 79
58, 84
59, 80
60, 81
61, 83
62, 81
63, 80
64, 80
65, 82
66, 84
67, 76
68, 85
69, 83
70, 79
71, 78
72, 78
73, 82
74, 81
75, 82
76, 85
77, 76
78, 77
79, 82
80, 80
81, 83
82, 83
83, 77
84, 86
85, 82
86, 88
87, 82
88, 86
89, 81
90, 79
91, 82
92, 81
93, 78
94, 79
95, 84
96, 77
97, 83
98, 83
99, 82
100, 78
101, 80
