9, 0
2, 0
3, 0
4, 0
5, 1
6, 16
7, 76
8, 79
9, 82
10, 80
11, 79
12, 80
13, 83
14, 85
15, 80
16, 85
17, 83
18, 85
19, 84
20, 85
21, 82
22, 82
23, 82
24, 81
25, 85
26, 80
27, 86
28, 79
29, 82
30, 81
31, 77
32, 82
33, 78
34, 79
35, 85
36, 74
37, 82
38, 84
39, 81
40, 85
41, 80
42, 81
43, 74
44, 75
45, 83
46, 81
47, 85
48, 83
49, 80
50, 79
51, 79
52, 73
53, 81
54, 83
55, 82
56, 84
57, 77
58, 82
59, 84
60, 77
61, 80
62, 79
63, 78
64, 82
65, 81
66, 85
67, 83
68, 75
69, 77
70, 81
71, 78
72, 83
73, 82
74, 78
75, 79
76, 87
77, 82
78, 81
79, 82
80, 82
81, 82
82, 80
83, 79
84, 81
85, 77
86, 81
87, 75
88, 79
89, 87
90, 81
91, 82
92, 79
93, 76
94, 78
95, 84
96, 81
97, 84
98, 80
99, 81
100, 79
101, 86
