1, 0
2, 0
3, 0
4, 0
5, 0
6, 8
7, 83
8, 85
9, 79
10, 80
11, 77
12, 79
13, 82
14, 77
15, 82
16, 82
17, 79
18, 77
19, 78
20, 80
21, 80
22, 84
23, 82
24, 83
25, 81
26, 74
27, 78
28, 81
29, 80
30, 79
31, 83
32, 76
33, 79
34, 82
35, 83
36, 83
37, 81
38, 78
39, 84
40, 83
41, 83
42, 81
43, 78
44, 82
45, 80
46, 81
47, 81
48, 81
49, 84
50, 79
51, 80
52, 78
53, 79
54, 80
55, 82
56, 87
57, 82
58, 82
59, 77
60, 79
61, 80
62, 73
63, 82
64, 77
65, 78
66, 81
67, 84
68, 82
69, 85
70, 80
71, 81
72, 81
73, 81
74, 77
75, 87
76, 81
77, 80
78, 87
79, 77
80, 82
81, 79
82, 81
83, 82
84, 86
85, 82
86, 79
87, 85
88, 80
89, 81
90, 83
91, 82
92, 84
93, 78
94, 81
95, 79
96, 86
97, 85
98, 84
99, 83
100, 78
101, 80
