0, 31
1, 266
2, 280
3, 288
4, 281
5, 267
6, 286
7, 273
8, 300
9, 295
10, 276
11, 290
12, 304
13, 279
14, 274
15, 284
16, 278
17, 280
18, 278
19, 286
20, 281
21, 264
22, 270
23, 270
24, 279
25, 284
26, 296
27, 283
28, 277
29, 281
30, 279
31, 284
32, 286
33, 278
34, 258
35, 278
36, 276
37, 275
38, 306
39, 275
40, 278
41, 291
42, 293
43, 290
44, 268
45, 286
46, 287
47, 291
48, 290
49, 287
50, 288
