0, 17
1, 355
2, 352
3, 360
4, 363
5, 352
6, 364
7, 369
8, 364
9, 365
10, 359
11, 353
12, 357
13, 360
14, 364
15, 358
16, 360
17, 358
18, 360
19, 362
20, 359
21, 351
22, 350
23, 363
24, 364
25, 363
26, 352
27, 370
28, 359
29, 367
30, 354
31, 361
32, 354
33, 365
34, 364
35, 360
36, 364
37, 369
38, 368
39, 365
40, 360
41, 366
42, 355
43, 361
44, 364
45, 367
46, 351
47, 362
48, 347
49, 361
50, 344
