0, 6
1, 366
2, 357
3, 364
4, 362
5, 351
6, 363
7, 359
8, 360
9, 351
10, 368
11, 352
12, 365
13, 365
14, 367
15, 357
16, 347
17, 360
18, 354
19, 370
20, 365
21, 364
22, 360
23, 358
24, 360
25, 355
26, 363
27, 360
28, 360
29, 368
30, 365
31, 347
32, 369
33, 360
34, 360
35, 353
36, 363
37, 363
38, 347
39, 350
40, 363
41, 357
42, 353
43, 366
44, 368
45, 366
46, 358
47, 368
48, 364
49, 352
50, 368
