0, 16
1, 357
2, 360
3, 376
4, 351
5, 351
6, 364
7, 366
8, 364
9, 345
10, 355
11, 359
12, 356
13, 350
14, 351
15, 365
16, 363
17, 356
18, 355
19, 354
20, 363
21, 355
22, 355
23, 350
24, 354
25, 347
26, 347
27, 352
28, 361
29, 362
30, 365
31, 365
32, 359
33, 352
34, 355
35, 358
36, 342
37, 361
38, 351
39, 361
40, 360
41, 358
42, 369
43, 358
44, 354
45, 356
46, 363
47, 371
48, 350
49, 366
50, 351
