0, 5
1, 172
2, 178
3, 179
4, 176
5, 177
6, 179
7, 181
8, 177
9, 178
10, 176
11, 175
12, 181
13, 183
14, 180
15, 182
16, 180
17, 178
18, 174
19, 184
20, 178
21, 177
22, 184
23, 187
24, 178
25, 184
26, 179
27, 181
28, 183
29, 177
30, 182
31, 177
32, 174
33, 180
34, 183
35, 188
36, 171
37, 172
38, 177
39, 180
40, 176
41, 173
42, 183
43, 173
44, 177
45, 185
46, 178
47, 176
48, 180
49, 186
50, 171
