0, 10
1, 370
2, 370
3, 360
4, 351
5, 359
6, 359
7, 364
8, 364
9, 356
10, 361
11, 352
12, 361
13, 355
14, 356
15, 350
16, 357
17, 366
18, 371
19, 365
20, 347
21, 360
22, 372
23, 357
24, 365
25, 363
26, 350
27, 351
28, 364
29, 358
30, 363
31, 365
32, 360
33, 358
34, 367
35, 359
36, 358
37, 354
38, 346
39, 351
40, 365
41, 354
42, 368
43, 359
44, 347
45, 355
46, 364
47, 348
48, 361
49, 355
50, 358
